timestamp,open,high,low,close,volume
2018-01-02T00:00:00,90.5056537607345,92.19707451890345,89.46706429134902,91.87065887451172,5738651.0
2018-01-03T00:00:00,92.28608461039421,93.88847783748929,92.167390492791,93.38402557373047,4373407.0
2018-01-04T00:00:00,94.00717926025389,94.86773205525604,93.68077267542566,94.0071792602539,4707102.0
2018-01-05T00:00:00,94.60066876700428,95.28317591470025,94.18523475210979,94.83806610107422,2910478.0
2018-01-08T00:00:00,95.01610859163331,95.22382106409329,93.74012173602769,94.24458312988281,4735177.0
2018-01-09T00:00:00,94.18523804664576,95.28317924764146,93.85882236074575,94.3039321899414,5855492.0
2018-01-10T00:00:00,94.18523805211014,94.60067208156033,93.68078567912872,94.39295959472656,4740561.0
2018-01-11T00:00:00,94.2445831298828,94.54132299549592,93.71044593830997,94.24458312988281,4640316.0
2018-01-12T00:00:00,94.4819633704566,94.54131496084801,93.4433739290758,93.91815948486328,4499834.0
2018-01-15T00:00:00,93.85881404829024,95.3721891446824,93.65110157986426,94.86773681640625,4401645.0
2018-01-16T00:00:00,94.95676267428396,96.08437060872807,94.68969859041907,95.90633392333984,4200749.0
2018-01-17T00:00:00,95.5502391406009,97.1823084426919,95.13480512940691,96.26241302490234,4678571.0
2018-01-18T00:00:00,96.67782486066216,97.30098026240826,95.99532693137557,96.8261947631836,4223290.0
2018-01-19T00:00:00,96.82620895753873,98.57698130857253,96.64817229303765,98.1021957397461,4906149.0
2018-01-22T00:00:00,98.517634463333,98.57698605821405,97.53839653826927,97.74610900878906,4243148.0
2018-01-23T00:00:00,98.36925290903652,99.49686063228778,98.22088299514657,98.6659927368164,5049170.0
2018-01-24T00:00:00,98.90337575197829,98.99240312907774,97.56804659750992,97.65707397460938,3930620.0
2018-01-25T00:00:00,97.44937509419368,98.04285485610202,96.05470308717858,96.2920913696289,5866938.0
2018-01-26T00:00:00,96.67785358583154,96.94492673434775,95.43155146781505,96.49981689453125,3373594.0
2018-01-29T00:00:00,96.44044635912793,97.33066586398141,95.22381122467193,95.57990264892578,3923576.0
2018-01-30T00:00:00,95.01610818697954,96.203067644377,94.66001672744751,94.95675659179688,5420629.0
2018-01-31T00:00:00,98.28024855219263,99.2298107025869,95.2831740544668,95.46121978759766,9348105.0
2018-02-01T00:00:00,96.05468711028799,96.91523081076333,95.28316173697937,95.728271484375,6073303.0
2018-02-02T00:00:00,95.72828580902508,96.14371982426977,93.59175507950614,93.71044921875,6685963.0
2018-02-05T00:00:00,93.47305445234952,93.47305445234952,91.09913560911524,91.48489379882812,9113984.0
2018-02-06T00:00:00,88.16140756257055,91.57391569498813,87.89434351988541,90.23858642578125,10573581.0
2018-02-07T00:00:00,91.57392982493134,92.76088935848644,90.20892455018648,92.46414947509766,6543615.0
2018-02-08T00:00:00,92.16739645909931,92.49381209547366,89.70445034443954,90.00119018554688,5842945.0
2018-02-09T00:00:00,89.61544782929512,90.47599170921455,88.2504425081559,88.33946990966797,6662280.0
2018-02-12T00:00:00,89.7637964721759,90.38695191173393,89.14064103261786,89.7044448852539,4059733.0
2018-02-13T00:00:00,89.73412757992355,90.38695886315006,89.08130535247847,89.1406478881836,4080540.0
2018-02-14T00:00:00,89.61543528341252,90.80239469113984,88.13173602375338,90.68370056152344,6498556.0
2018-02-15T00:00:00,91.425546143069,91.66293439179037,90.00118948339716,90.4759750366211,4420503.0
2018-02-16T00:00:00,91.01012662291947,92.07838296747556,90.83208088023257,91.98936462402344,4154914.0
2018-02-19T00:00:00,92.10803945753057,92.4344550747291,91.51455981018078,91.78162384033203,2810305.0
2018-02-20T00:00:00,91.8113172349859,94.09621793763276,91.78164143577312,93.88849639892578,3823892.0
2018-02-21T00:00:00,94.36327836544352,94.48197250191657,92.46414501452813,94.0962142944336,6950515.0
2018-02-22T00:00:00,93.17631599294764,94.92707935490716,92.70153040603103,94.86773681640625,4799217.0
2018-02-23T00:00:00,94.98642692256722,95.25349097395473,93.14663624717512,93.62142181396484,4822048.0
2018-02-26T00:00:00,93.59175005000593,94.06653563724936,91.78163509251762,92.79055786132812,6659760.0
2018-02-27T00:00:00,93.11696405968712,93.4433797154904,92.40479020979568,93.41370391845703,4366962.0
2018-02-28T00:00:00,93.05761863033796,93.79946825421536,92.87957290945107,93.14663696289062,6393075.0
2018-03-01T00:00:00,92.79055129641607,93.74011334793975,92.49381145735593,92.55315399169922,5292071.0
2018-03-02T00:00:00,91.24751528833863,91.36620943202873,88.0723948738785,88.87359619140625,10053490.0
2018-03-05T00:00:00,88.51748522232359,89.88249021378587,88.33944857386473,89.46705627441406,5216457.0
2018-03-06T00:00:00,90.20890582892827,90.6540155616368,89.43738048107734,89.46705627441406,5442427.0
2018-03-07T00:00:00,89.34836354307468,89.34836354307468,87.65694291022785,88.60651397705078,7118893.0
2018-03-08T00:00:00,88.75488828636477,90.00119018554689,88.48782424052442,90.00119018554688,4629447.0
2018-03-09T00:00:00,90.06054901920892,90.98044441178064,89.79348495188991,90.80239868164062,4655984.0
2018-03-12T00:00:00,91.33652243097978,91.6629380779341,90.060544695173,90.35728454589844,4345716.0
2018-03-13T00:00:00,90.44629849325067,91.54423951001057,89.64510636860905,89.91217041015625,5023568.0
2018-03-14T00:00:00,90.03087107805287,91.42555203253197,90.03087107805287,90.060546875,4769124.0
2018-03-15T00:00:00,90.32761771396191,91.69262297392112,90.11990523130925,91.57392883300781,5954470.0
2018-03-16T00:00:00,91.69261387416296,91.69261387416296,90.35728454589844,90.35728454589844,8619655.0
2018-03-19T00:00:00,90.32761059415263,90.35728639098747,88.39880152505108,88.69554138183594,3668819.0
2018-03-20T00:00:00,89.25934958376513,90.4463090678885,88.84391557547838,90.17924499511719,3760992.0
2018-03-21T00:00:00,90.23858749190153,90.32760582192122,89.31869217331248,90.00119018554688,3507385.0
2018-03-22T00:00:00,89.6154434496525,90.17924740854349,87.2118486188199,87.89435577392578,5471884.0
2018-03-23T00:00:00,86.76672766219251,88.3987967870332,85.93585973004066,87.92401123046875,5404753.0
2018-03-26T00:00:00,87.8053270073949,88.19109427751218,86.35130343426307,86.58869171142578,4111978.0
2018-03-27T00:00:00,88.93293144061074,89.43738372249452,88.07237868156129,89.0219497680664,5847623.0
2018-03-28T00:00:00,88.13174218299405,88.42848205566406,86.73706115913208,88.42848205566406,5502861.0
2018-03-29T00:00:00,89.1406493467678,90.59467280416617,89.02195521763393,90.35728454589844,3265050.0
2018-04-03T00:00:00,89.17033363119396,89.40772191205888,87.44924595546725,87.89435577392578,8047817.0
2018-04-04T00:00:00,88.04271549601776,88.96260176945293,86.1732490419748,86.82608032226562,6894305.0
2018-04-05T00:00:00,88.42848416295108,89.46707374204614,87.47891292546547,89.17033386230469,5933853.0
2018-04-06T00:00:00,89.01763911863371,89.01763911863371,87.5823595628921,88.193115234375,6191377.0
2018-04-09T00:00:00,88.55957875854578,89.07872484454259,87.76559446441823,88.59011840820312,4728241.0
2018-04-10T00:00:00,90.66668270141292,91.58281626050984,90.0253873461666,91.55227661132812,6293749.0
2018-04-11T00:00:00,91.67444244457543,92.52949677280445,90.72776916156909,91.1552963256836,6342582.0
2018-04-12T00:00:00,91.49120824476411,92.43788146972656,91.15529073663,92.43788146972656,4447753.0
2018-04-13T00:00:00,93.17077997844336,94.91142805856502,92.95701176468133,94.66712951660156,7634217.0
2018-04-16T00:00:00,94.66713529086151,95.1862813734394,93.81208102244302,94.81982421875,5660116.0
2018-04-17T00:00:00,95.09466487064788,96.71317313952501,95.03359488955746,96.49940490722656,6277398.0
2018-04-18T00:00:00,96.49941201907984,97.90415215918566,96.49941201907984,97.69038391113281,3403710.0
2018-04-19T00:00:00,98.05683857570276,98.698133983944,97.62931141000634,98.42328643798828,6211795.0
2018-04-20T00:00:00,98.45380667300667,98.94241304575287,97.5071335731968,98.33165740966797,5533489.0
2018-04-23T00:00:00,98.33165998718789,99.27833311181243,97.90413289460018,99.18671417236328,5426844.0
2018-04-24T00:00:00,97.14069186139761,97.32392042756622,94.66712951660156,94.66712951660156,13495211.0
2018-04-25T00:00:00,94.05637496621448,94.2701431825309,91.94926972857706,92.68217468261719,7948794.0
2018-04-26T00:00:00,92.83486589815452,93.99529799412451,92.46840875237855,92.92647552490234,4987472.0
2018-04-27T00:00:00,93.26239071625763,93.35400966013272,92.0714190010184,92.68217468261719,4160764.0
2018-04-30T00:00:00,92.68218488273283,92.80433416861727,91.124755859375,91.124755859375,3194252.0
2018-05-02T00:00:00,92.74325584177545,93.68991971175868,92.10196049933447,93.35401153564453,6932563.0
2018-05-03T00:00:00,93.56777978809255,93.84261801392269,92.56003652025093,92.590576171875,4375305.0
2018-05-04T00:00:00,93.0486341197559,93.38454229742614,92.13250057470832,92.92647552490234,4089674.0
2018-05-07T00:00:00,92.89594521027855,94.81982192742592,92.59056736188106,94.57552337646484,4213278.0
2018-05-08T00:00:00,94.66713468033589,96.34671287627734,93.90369004581706,96.22456359863281,5878556.0
2018-05-09T00:00:00,95.91919479518397,97.1101666735278,95.33897868208246,96.4383316040039,2807092.0
2018-05-11T00:00:00,97.17122344411509,97.23229341484135,95.2473376381087,95.85809326171875,6791506.0
2018-05-14T00:00:00,96.16347558831144,96.16347558831144,95.03358322322018,95.58325958251953,3811073.0
2018-05-15T00:00:00,95.2778830906347,97.07961042622668,95.2778830906347,96.83531188964844,4965727.0
2018-05-16T00:00:00,96.74369009597301,97.65982356021289,96.40778194793161,97.17122650146484,4695420.0
2018-05-17T00:00:00,97.17124031909626,97.72091674804688,96.52994493905862,97.72091674804688,3949664.0
2018-05-18T00:00:00,97.69037890730112,98.42328393260924,97.44608033866277,98.39275360107422,17629262.0
2018-05-21T00:00:00,98.54544086361628,99.82802230628675,98.48436156279693,99.15619659423828,3687082.0
2018-05-22T00:00:00,99.55317499692279,99.70586391562972,98.36220329488708,98.88134002685547,3618034.0
2018-05-23T00:00:00,98.36219258584751,98.57595145712934,96.52992576084964,97.62928771972656,5358289.0
2018-05-24T00:00:00,97.44606487522798,98.08736016537965,96.28562355986027,96.95745849609375,4696247.0
2018-05-25T00:00:00,97.72091075429118,99.12565071026258,97.4460725566732,97.78199005126953,5688098.0
2018-05-28T00:00:00,98.33167063100713,98.4232802609808,96.74370203591702,97.04907989501953,2322363.0
2018-05-29T00:00:00,96.34671888299654,96.52994747058291,94.97251845518835,96.16349029541016,4076855.0
2018-05-30T00:00:00,96.3161746776546,96.68263183549993,94.14799001908715,94.8503646850586,3854479.0
2018-05-31T00:00:00,95.3389656253288,95.36949595389504,92.31571754590107,92.68217468261719,7840990.0
2018-06-01T00:00:00,93.20132246455243,94.75874202593788,92.95701459575639,94.33121490478516,3318682.0
2018-06-04T00:00:00,94.69767369084461,95.12520081941292,92.89594622941159,93.5677719116211,3437106.0
2018-06-05T00:00:00,93.50670274936246,94.91143342415343,93.44562345072264,93.59831237792969,5693738.0
2018-06-06T00:00:00,93.59831237792969,93.59831237792969,93.59831237792969,93.59831237792969,0.0
2018-06-07T00:00:00,92.59056064516528,93.04862738453241,91.33850969368346,91.97980499267578,7773016.0
2018-06-08T00:00:00,91.39958746938679,92.19357174927788,90.66668248771518,90.94152069091797,5297983.0
2018-06-11T00:00:00,90.94152333785631,91.67443766025254,90.3307676154546,91.6438980102539,5008749.0
2018-06-12T00:00:00,91.73551078746372,92.01034900809313,90.94152645722862,91.0942153930664,4376853.0
2018-06-13T00:00:00,91.00260325574035,91.52174935106378,90.17807929714263,91.06368255615234,4578420.0
2018-06-14T00:00:00,90.26970027242312,91.79658962304126,89.68948418306682,91.5217514038086,5617237.0
2018-06-15T00:00:00,91.24690456035559,91.88819995637958,90.11701202392578,90.11701202392578,5714595.0
2018-06-18T00:00:00,89.96431606460628,89.99485571334581,88.52903644837879,89.53678894042969,4512525.0
2018-06-19T00:00:00,87.97935348744194,88.92602661141416,87.27697889638246,88.5290298461914,4971427.0
2018-06-20T00:00:00,88.71227036761198,89.50625468572736,88.16259393474365,88.46797180175781,4166584.0
2018-06-21T00:00:00,88.254207208123,89.04819155899516,86.6662385063787,86.7273178100586,4504321.0
2018-06-22T00:00:00,86.7273178100586,86.7273178100586,86.7273178100586,86.7273178100586,0.0
2018-06-25T00:00:00,86.81891998499326,86.87999928342401,84.92558288574219,84.92558288574219,4812430.0
2018-06-26T00:00:00,84.86449486753428,85.32256160052138,84.00944069371494,84.2842788696289,7323748.0
2018-06-27T00:00:00,83.97891010301157,86.26924401491189,83.06277653825146,85.32257080078125,5474905.0
2018-06-28T00:00:00,85.01719828531355,85.99441121018795,84.28429325135431,85.07827758789062,4821658.0
2018-06-29T00:00:00,85.8722535094507,87.73505090339756,85.68902493906793,87.46021270751953,6225572.0
2018-07-02T00:00:00,86.54407801585323,86.54407801585323,85.04772846332133,85.23095703125,4241817.0
2018-07-03T00:00:00,85.71956864865327,86.29978471619512,84.89504470256196,85.13934326171875,3731021.0
2018-07-04T00:00:00,85.07827758789062,85.3531158107012,84.46752183969241,85.07827758789062,4742133.0
2018-07-05T00:00:00,85.41418651496254,87.91827923886203,85.20041829685513,86.84945678710938,6579391.0
2018-07-06T00:00:00,87.03268202145337,87.58235839067423,86.14708817353448,86.78838348388672,5268852.0
2018-07-09T00:00:00,87.09376753968247,88.16259002685547,86.69677073852557,88.16259002685547,4192971.0
2018-07-10T00:00:00,88.34580623907641,88.65118408203125,87.67398057621108,88.65118408203125,4039972.0
2018-07-11T00:00:00,87.9488172656526,87.9488172656526,86.91053448125594,87.61289978027344,4303157.0
2018-07-12T00:00:00,88.00990173842898,89.44517206854971,87.06322852190272,89.17033386230469,4083233.0
2018-07-13T00:00:00,89.44517697677816,90.26970096015087,89.17033875545162,90.11701202392578,3618029.0
2018-07-16T00:00:00,90.23914203413165,91.49119290762049,89.50623716067682,90.788818359375,4756429.0
2018-07-17T00:00:00,90.880440686553,91.12473921369609,89.32301194768937,89.87268829345703,3900650.0
2018-07-18T00:00:00,90.5750713912607,91.55227491118171,89.93377604792337,90.7277603149414,4603219.0
2018-07-19T00:00:00,93.44561129897387,93.84259873033064,90.05591569189754,92.0714111328125,8418443.0
2018-07-20T00:00:00,92.07142036673004,92.74325535421102,89.78108652676164,90.48345184326172,7466202.0
2018-07-23T00:00:00,90.48345715276052,92.89594972793758,90.20861893971548,92.65164184570312,5455904.0
2018-07-24T00:00:00,92.8348570051779,95.27787955794574,92.7127077414178,94.30066680908203,5495577.0
2018-07-25T00:00:00,94.23959626542435,94.5144344370658,93.07915496826172,93.07915496826172,4279664.0
2018-07-26T00:00:00,94.05638018612163,94.63659625196269,93.72046267872125,94.23960876464844,3482100.0
2018-07-27T00:00:00,94.54499059206323,94.57553024299874,93.2318601569804,93.72046661376953,3037593.0
2018-07-30T00:00:00,94.45336767343586,95.15574233788989,94.05638018612163,94.23960876464844,2941273.0
2018-07-31T00:00:00,94.27014596115676,94.60605414042334,93.68992059102197,94.14798736572266,3541489.0
2018-08-01T00:00:00,94.2395997895249,94.57551726493342,92.987548828125,92.987548828125,3912740.0
2018-08-02T00:00:00,92.40733551157894,92.46840548745709,89.53678570232984,90.23915100097656,7653101.0
2018-08-03T00:00:00,90.81937405725452,92.10196480205518,90.81937405725452,91.6438980102539,3838332.0
2018-08-06T00:00:00,91.6133556905483,92.28519069336932,91.24689854002912,91.76604461669922,2214224.0
2018-08-07T00:00:00,92.04087833290328,93.26238968256196,92.04087833290328,92.86540222167969,3524742.0
2018-08-08T00:00:00,92.86540614409,92.89594579299978,91.94927259315072,92.34626007080078,2657573.0
2018-08-09T00:00:00,92.25464410452766,92.98754903104175,92.25464410452766,92.7737808227539,2521360.0
2018-08-10T00:00:00,92.25463773450407,92.31570770451827,91.03312650152658,91.39957427978516,2797972.0
2018-08-13T00:00:00,91.24689854323051,91.24689854323051,90.26969500746586,90.94152069091797,2418043.0
2018-08-14T00:00:00,91.18582856440348,92.31572102632441,90.42238393362213,90.94152069091797,3273193.0
2018-08-15T00:00:00,90.97205733487469,91.643892315526,88.5595742451776,88.86495208740234,4007685.0
2018-08-16T00:00:00,89.53678894042969,90.4223828375224,89.23141109181894,89.53678894042969,3203111.0
2018-08-17T00:00:00,89.9643089444285,90.91098206407636,89.29247400289992,90.75829315185547,3432215.0
2018-08-20T00:00:00,90.75830672849952,91.67444033887041,90.63614812493567,91.5217514038086,2303726.0
2018-08-21T00:00:00,91.52174589654688,94.14798796606325,91.36905697067301,93.5677719116211,4839096.0
2018-08-22T00:00:00,93.35401423877757,95.52218955928001,93.17078566143286,94.81982421875,6264845.0
2018-08-23T00:00:00,95.27788957893559,96.56048028179362,95.2168102809357,95.36949920654297,5122552.0
2018-08-24T00:00:00,95.55271966626322,95.67486893249693,94.51443692418923,94.97250366210938,3297103.0
2018-08-27T00:00:00,95.15574436039303,97.44607834217692,94.91143647736705,97.11016082763672,3373632.0
2018-08-28T00:00:00,97.17122880857566,97.65982587892434,96.68262241883524,97.41552734375,3434792.0
2018-08-29T00:00:00,97.4155215468474,97.69035971241169,96.6520770206182,97.26283264160156,3384778.0
2018-08-30T00:00:00,97.11014403344689,98.17896637343766,96.49938841059502,97.87358856201172,3889325.0
2018-08-31T00:00:00,97.41554226345487,97.59877085259392,96.19403076171875,96.19403076171875,3680695.0
2018-09-03T00:00:00,96.16348801785878,96.65209446671919,95.67488156899837,95.919189453125,2251039.0
2018-09-04T00:00:00,96.19401516634196,96.2550944592836,94.39228785726341,94.75873565673828,3202516.0
2018-09-05T00:00:00,94.66712207880265,95.21679841472951,93.9952871620998,94.45335388183594,3777839.0
2018-09-06T00:00:00,94.45335388183594,95.98024294762308,94.11744574287579,94.45335388183594,5312665.0
2018-09-07T00:00:00,94.60605347118967,94.60605347118967,93.04863390373829,93.14024353027344,4556938.0
2018-09-10T00:00:00,93.17078706966507,94.30067956148211,92.80432990943685,94.27014923095703,3390534.0
2018-09-11T00:00:00,94.63659647621891,94.63659647621891,92.92647860490398,94.02584075927734,2611116.0
2018-09-12T00:00:00,93.90369396553102,95.7665008153925,92.46841426496738,93.29293823242188,5334690.0
